DataTime,PTC24,PTC23,PTC21,PTC14,VPRB7,PRESS
2025/8/19 10:41:56.000,143.1465,142.8466,147.4,146.8,0.9001555,629.7359
2025/8/19 10:42:56.000,142.6467,142.5467,145.9,145.4,0.9001555,630.8475
2025/8/19 10:43:56.000,141.6471,141.2473,145.1,144.4,0.9001555,628.9022
2025/8/19 10:44:56.000,139.4481,139.1482,143.6,143,0.7447259,630.0138
2025/8/19 10:45:56.000,138.6484,138.3485,142.4,142,0.9001555,631.1254
2025/8/19 10:46:56.000,135.9496,135.7497,140.8,140.5,0.7447259,628.6243
2025/8/19 10:47:56.000,135.2499,135.05,139.7,139.3,0.9001555,629.7359
2025/8/19 10:48:56.000,134.1504,133.8505,138.8,138.2,0.9001555,631.1254
2025/8/19 10:49:56.000,133.0508,133.0508,137.7,137,0.9001555,628.9022
2025/8/19 10:50:56.000,131.2516,130.9518,136.1,135.4,0.9001555,629.7359
2025/8/19 10:51:56.000,129.6523,129.5524,134.9,134.3,0.9001555,631.1254
2025/8/19 10:52:56.000,129.5524,129.3524,133.7,133.3,0.7447259,629.1801
2025/8/19 10:53:56.000,127.5532,127.4533,132.6,132,0.7447259,630.2917
2025/8/19 10:54:56.000,126.4537,126.2538,131,130.5,0.7447259,629.7359
2025/8/19 10:55:56.000,124.5545,124.3546,129.5,129.1,0.9001555,629.7359
2025/8/19 10:56:56.000,124.1547,123.9548,129,127.9,0.7447259,631.1254
2025/8/19 10:57:56.000,122.1556,121.7558,127,126.6,0.9001555,629.458
2025/8/19 10:58:56.000,120.6562,120.4563,125.9,125.3,0.9001555,630.5696
2025/8/19 10:59:56.000,120.1564,120.0565,125.1,124.3,0.7447259,628.9022
2025/8/19 11:00:56.000,118.0574,117.9574,124.2,123.4,0.7447259,630.2917
2025/8/19 11:01:56.000,116.7579,116.558,122.4,121.7,0.9001555,630.2917
2025/8/19 11:02:56.000,116.1582,115.8583,120.5,120.3,0.7447259,630.0138
2025/8/19 11:03:56.000,114.5589,114.5589,119.7,118.9,0.7447259,630.0138
2025/8/19 11:04:56.000,113.1595,112.9596,118.9,118.2,0.9001555,630.0138
2025/8/19 11:05:56.000,111.6601,111.5602,117.4,117,0.7447259,629.1801
2025/8/19 11:06:56.000,110.4607,110.4607,116.8,116.1,0.9001555,630.2917
2025/8/19 11:07:56.000,109.661,109.5611,115.2,114.5,0.7447259,629.458
2025/8/19 11:08:56.000,108.4615,108.2616,114.4,113.7,0.9001555,630.0138
2025/8/19 11:09:56.000,107.462,107.462,113.8,113.1,0.9001555,628.9022
2025/8/19 11:10:56.000,106.1625,106.1625,111.8,111.4,0.7447259,630.2917
2025/8/19 11:11:56.000,104.9631,104.8631,111.4,110.6,0.9001555,628.9022
2025/8/19 11:12:57.000,103.7636,103.7636,109.9,109.2,0.9001555,630.5696
2025/8/19 11:13:58.000,102.864,102.864,108.7,108.1,0.9001555,629.1801
2025/8/19 11:14:59.000,101.9644,101.9644,108.5,107.6,0.7447259,630.8475
2025/8/19 11:15:56.000,101.1647,101.0648,107.1,106.2,0.7447259,629.7359
2025/8/19 11:16:56.000,99.26553,99.26553,105.9,105.3,0.9001555,630.5696
2025/8/19 11:17:56.000,98.56584,98.56584,104.7,104,0.9001555,630.0138
2025/8/19 11:18:56.000,97.66623,97.66623,104.2,103.4,0.9001555,628.9022
2025/8/19 11:19:56.000,96.3668,96.46675,103.1,102.2,0.7447259,630.5696
2025/8/19 11:20:56.000,95.16732,95.26727,102.1,101.4,0.7447259,629.458
2025/8/19 11:21:56.000,94.86745,94.86745,101.2,100.3,0.9001555,630.8475
2025/8/19 11:22:56.000,93.86788,93.66797,100.3,99.4,0.9001555,630.2917
2025/8/19 11:23:56.000,92.86832,92.6684,99.2,98.3,0.7447259,629.1801
2025/8/19 11:24:56.000,92.06866,91.96871,98.5,97.9,0.7447259,631.1254
2025/8/19 11:25:56.000,91.56888,91.46893,97.7,96.8,0.7447259,630.0138
2025/8/19 11:26:56.000,90.66927,90.56932,96.2,95.5,0.7447259,629.1801
2025/8/19 11:27:56.000,89.96957,89.86962,96.2,95.3,0.9001555,631.1254
2025/8/19 11:28:56.000,89.06997,89.06997,94.8,94.1,0.9001555,630.0138
2025/8/19 11:29:56.000,87.97044,87.87049,93.7,92.9,0.9001555,629.1801
2025/8/19 11:30:56.000,86.67101,86.57105,92.9,92.1,0.7447259,631.1254
2025/8/19 11:31:56.000,86.07127,86.07127,92.3,91.7,0.9001555,630.0138
2025/8/19 11:32:56.000,85.7714,85.67145,91.8,91,0.7447259,629.1801
2025/8/19 11:33:56.000,84.97175,84.8718,91.1,90.3,0.7447259,631.4033
2025/8/19 11:34:56.000,83.57236,83.57236,89.7,89.1,0.9001555,630.2917
2025/8/19 11:35:56.000,83.07258,82.97262,89.2,88.7,0.9001555,629.458
2025/8/19 11:36:56.000,82.67275,82.67275,88.6,87.9,0.9001555,629.1801
2025/8/19 11:37:56.000,81.8731,81.77314,87.4,87.1,0.9001555,630.5696
2025/8/19 11:38:56.000,80.77357,80.87354,86.7,85.8,0.9001555,629.7359
2025/8/19 11:39:56.000,80.2738,80.17384,85.9,85.3,0.9001555,628.9022
2025/8/19 11:40:56.000,79.5741,79.47414,85.5,84.7,0.9001555,630.8475
2025/8/19 11:41:56.000,78.67448,78.57453,84.6,83.8,0.9001555,629.458
2025/8/19 11:42:56.000,78.37462,78.27467,84.3,83.7,0.9001555,628.9022
2025/8/19 11:43:56.000,77.77488,77.67493,83.3,82.6,0.9001555,630.8475
2025/8/19 11:44:56.000,77.27509,77.17514,82.7,82.1,0.9001555,629.7359
2025/8/19 11:45:56.000,76.37549,76.27554,81.8,81.3,0.9001555,628.9022
2025/8/19 11:46:56.000,75.57584,75.47588,81.2,80.5,0.9001555,630.8475
2025/8/19 11:47:56.000,74.57627,74.57627,80.3,79.7,0.9001555,629.7359
2025/8/19 11:48:56.000,74.47631,74.37636,80,79.3,0.9001555,628.9022
2025/8/19 11:49:56.000,73.87657,73.67666,79.3,78.8,0.7447259,630.8475
2025/8/19 11:50:56.000,73.37679,73.27683,78.8,78.3,1.055585,629.458
2025/8/19 11:51:56.000,72.77705,72.67709,78,77.5,0.9001555,629.1801
2025/8/19 11:52:56.000,72.37723,72.37723,77.7,77.1,0.9001555,630.8475
2025/8/19 11:53:56.000,71.67753,71.57758,76.9,76.3,0.9001555,629.7359
2025/8/19 11:54:56.000,70.97784,70.97784,75.8,75.2,0.9001555,629.1801
2025/8/19 11:55:56.000,70.87788,70.77792,75.9,75.4,0.9001555,631.1254
2025/8/19 11:56:56.000,70.17818,70.07822,74.8,74.4,0.9001555,629.458
2025/8/19 11:57:56.000,69.37853,69.37853,74.2,73.7,0.9001555,629.1801
2025/8/19 11:58:56.000,69.07866,68.97871,74,73.5,0.9001555,631.4033
2025/8/19 11:59:56.000,68.67883,68.67883,73.4,73,0.9001555,629.7359
2025/8/19 12:00:56.000,67.87918,67.87918,72.6,72.1,0.9001555,629.1801
2025/8/19 12:01:56.000,67.67927,67.67927,72.3,71.9,0.9001555,631.1254
2025/8/19 12:02:56.000,67.17949,67.07953,71.9,71.4,0.9001555,629.7359
2025/8/19 12:03:56.000,66.37984,66.27988,70.9,70.4,0.7447259,629.1801
2025/8/19 12:04:56.000,65.98001,65.98001,70.6,70,0.7447259,631.4033
2025/8/19 12:05:56.000,65.68014,65.7801,70.1,69.6,0.9001555,630.2917
2025/8/19 12:06:56.000,65.28031,65.18036,69.5,69,0.9001555,629.458
2025/8/19 12:07:56.000,64.68057,64.68057,69,68.6,0.9001555,629.1801
2025/8/19 12:08:56.000,64.3807,64.28075,68.8,68.3,0.9001555,630.8475
2025/8/19 12:09:57.000,63.98088,64.08083,68.2,67.8,0.9001555,629.458
2025/8/19 12:10:57.000,63.08127,63.08127,67.5,67.1,0.7447259,629.1801
2025/8/19 12:11:58.000,63.18122,63.08127,67.3,66.8,0.9001555,631.1254
2025/8/19 12:12:56.000,62.7814,62.68144,66.9,66.4,0.9001555,629.7359
2025/8/19 12:13:56.000,62.38157,62.38157,66.3,65.9,0.9001555,629.458
2025/8/19 12:14:56.000,61.88179,61.88179,65.9,65.5,0.9001555,631.4033
2025/8/19 12:15:56.000,61.88179,61.88179,65.5,65.1,0.9001555,630.0138
2025/8/19 12:16:56.000,61.28205,61.28205,65.1,64.6,1.055585,629.458
2025/8/19 12:17:56.000,60.78227,60.78227,64.7,64.1,0.9001555,630.2917
2025/8/19 12:18:56.000,60.4824,60.4824,64.3,63.8,0.9001555,630.5696
2025/8/19 12:19:56.000,59.7827,59.68275,63.6,63.2,0.7447259,629.458
2025/8/19 12:20:56.000,59.88266,59.7827,63.3,62.8,0.9001555,629.1801
2025/8/19 12:21:56.000,59.58279,59.58279,63.2,62.8,0.9001555,631.1254
2025/8/19 12:22:56.000,59.28292,59.28292,62.8,62.4,1.055585,629.7359
2025/8/19 12:23:56.000,58.68318,58.68318,62.2,61.8,0.7447259,629.458
2025/8/19 12:24:56.000,58.38331,58.48327,62,61.5,0.9001555,630.8475
2025/8/19 12:25:56.000,58.1834,58.1834,61.4,60.9,0.9001555,630.0138
2025/8/19 12:26:56.000,57.78357,57.88353,61,60.5,0.9001555,629.458
2025/8/19 12:27:56.000,57.58366,57.58366,60.8,60.3,0.9001555,629.458
2025/8/19 12:28:56.000,57.38374,57.4837,60.5,60.1,1.055585,631.1254
2025/8/19 12:29:56.000,56.98392,56.98392,60.1,59.6,0.9001555,629.458
2025/8/19 12:30:56.000,56.98392,56.98392,59.8,59.4,0.9001555,629.458
2025/8/19 12:31:56.000,56.58409,56.5841,59.5,59,0.9001555,626.9568
2025/8/19 12:32:56.000,55.78444,55.78444,58.8,58.4,0.9001555,454.9328
2025/8/19 12:33:56.000,55.78444,55.68449,58.6,58.2,1.055585,331.2644
2025/8/19 12:34:56.000,55.28466,55.28466,58.3,57.9,0.9001555,236.4984
2025/8/19 12:35:56.000,54.78487,54.88483,57.9,57.6,0.9001555,163.1311
2025/8/19 12:36:56.000,54.78487,54.78487,57.7,57.4,0.9001555,105.8823
2025/8/19 12:37:56.000,54.58496,54.58496,57.4,57.1,0.9001555,62.25103
2025/8/19 12:38:56.000,54.28509,54.38505,57.2,56.9,0.9001555,30.84761
2025/8/19 12:39:56.000,54.18513,54.28509,57,56.7,0.7447259,10.28254
